"Date-time string", "solar:solar", "grid:Grid import export RAW"
2018-06-10 08:22:00, 1552.0, -1319
2018-06-10 08:23:00, 1602.0, -1357
2018-06-10 08:24:00, 1603.0, -1308
2018-06-10 08:25:00, 1610.0, -1303
2018-06-10 08:26:00, 1614.0, -1263
2018-06-10 08:27:00, 1643.0, -1329
2018-06-10 08:28:00, 1645.0, -1328
2018-06-10 08:29:00, 1646.0, 102
2018-06-10 08:30:00, 1652.0, -29
2018-06-10 08:31:00, 1649.0, -1359
2018-06-10 08:32:00, 1679.0, -1389
2018-06-10 08:33:00, 1706.0, -1396
2018-06-10 08:34:00, 1690.0, 1671
2018-06-10 08:35:00, 1707.0, 1648
2018-06-10 08:36:00, 1677.0, -1436
2018-06-10 08:37:00, 1621.0, -1382
2018-06-10 08:38:00, 1556.0, -1285
2018-06-10 08:39:00, 1610.0, -1369
2018-06-10 08:40:00, 1623.0, -1392
2018-06-10 08:41:00, 1603.0, -1344
2018-06-10 08:42:00, 1589.0, -1345
2018-06-10 08:43:00, 1549.0, -1316
2018-06-10 08:44:00, 1576.0, -1325
2018-06-10 08:45:00, 1615.0, -1361
2018-06-10 08:46:00, 1639.0, -1399
2018-06-10 08:47:00, 1666.0, -1353
2018-06-10 08:48:00, 1666.0, -1374
2018-06-10 08:49:00, 1628.0, -1375
2018-06-10 08:50:00, 1669.0, -1424
2018-06-10 08:51:00, 1704.0, -1427
2018-06-10 08:52:00, 1656.0, -1359
2018-06-10 08:53:00, 1606.0, -1310
2018-06-10 08:54:00, 1614.0, -1279
2018-06-10 08:55:00, 1573.0, -1313
2018-06-10 08:56:00, 1635.0, -1407
2018-06-10 08:57:00, 1748.0, -1498
2018-06-10 08:58:00, 1738.0, -1492
2018-06-10 08:59:00, 1575.0, -1346
2018-06-10 09:00:00, 1321.0, -1092
2018-06-10 09:01:00, 1424.0, -1244
2018-06-10 09:02:00, 1482.0, -1313
2018-06-10 09:03:00, 1712.0, -1509
2018-06-10 09:04:00, 1828.0, -1661
2018-06-10 09:05:00, 1886.0, -1706
2018-06-10 09:06:00, 1866.0, -1724
2018-06-10 09:07:00, 1873.0, -1695
2018-06-10 09:08:00, 1885.0, -1696
2018-06-10 09:09:00, 1902.0, -1698
2018-06-10 09:10:00, 1837.0, -1666
2018-06-10 09:11:00, 1837.0, -1711
2018-06-10 09:12:00, 1849.0, -1693
2018-06-10 09:13:00, 1844.0, -1658
2018-06-10 09:14:00, 1897.0, -1713
2018-06-10 09:15:00, 1891.0, -1738
2018-06-10 09:16:00, 1895.0, -1639
2018-06-10 09:17:00, 1890.0, -1679
2018-06-10 09:18:00, 1927.0, -1662
2018-06-10 09:19:00, 1860.0, -1661
2018-06-10 09:20:00, 1894.0, -1659
2018-06-10 09:21:00, 1937.0, -1712
2018-06-10 09:22:00, 1946.0, -1720
2018-06-10 09:23:00, 1954.0, -1721
2018-06-10 09:24:00, 1886.0, -1663
2018-06-10 09:25:00, 1757.0, -1527
2018-06-10 09:26:00, 1328.0, -1069
2018-06-10 09:27:00, 1071.0, -828
2018-06-10 09:28:00, 1158.0, -947
2018-06-10 09:29:00, 1343.0, -1185
2018-06-10 09:30:00, 1639.0, -1472
2018-06-10 09:31:00, 1795.0, -1638
2018-06-10 09:32:00, 1709.0, -1541
2018-06-10 09:33:00, 1904.0, -1742
2018-06-10 09:34:00, 1930.0, -1711
2018-06-10 09:35:00, 1945.0, -1721
2018-06-10 09:36:00, 1928.0, -1685
2018-06-10 09:37:00, 1931.0, -1682
2018-06-10 09:38:00, 1895.0, -1655
2018-06-10 09:39:00, 1918.0, -1729
2018-06-10 09:40:00, 1960.0, -1791
2018-06-10 09:41:00, 2013.0, -1829
2018-06-10 09:42:00, 1974.0, -1806
2018-06-10 09:43:00, 1982.0, -1834
2018-06-10 09:44:00, 2004.0, -1838
2018-06-10 09:45:00, 2020.0, -1859
2018-06-10 09:46:00, 2030.0, -1880
2018-06-10 09:47:00, 2041.0, -1882
2018-06-10 09:48:00, 2038.0, -1881
2018-06-10 09:49:00, 1920.0, -1784
2018-06-10 09:50:00, 1964.0, -1784
2018-06-10 09:51:00, 2004.0, -1828
2018-06-10 09:52:00, 2038.0, -1864
2018-06-10 09:53:00, 1990.0, -1844
2018-06-10 09:54:00, 2019.0, -1857
2018-06-10 09:55:00, 1970.0, -1827
2018-06-10 09:56:00, 1959.0, -1815
2018-06-10 09:57:00, 1837.0, -1688
2018-06-10 09:58:00, 1890.0, -1758
2018-06-10 09:59:00, 1985.0, -1832
2018-06-10 10:00:00, 2056.0, -1869
2018-06-10 10:01:00, 2058.0, -1814
2018-06-10 10:02:00, 1996.0, -1859
2018-06-10 10:03:00, 1961.0, -1819
2018-06-10 10:04:00, 1950.0, -1789
2018-06-10 10:05:00, 1884.0, -1676
2018-06-10 10:06:00, 1885.0, -1655
2018-06-10 10:07:00, 1940.0, -1693
2018-06-10 10:08:00, 1999.0, -1773
2018-06-10 10:09:00, 2098.0, -1878
2018-06-10 10:10:00, 2060.0, -1858
2018-06-10 10:11:00, null, null
2018-06-10 10:12:00, 2074.0, -1905
2018-06-10 10:13:00, 1991.0, -1840
2018-06-10 10:14:00, 2035.0, -1817
2018-06-10 10:15:00, 2116.0, -1841
2018-06-10 10:16:00, 2063.0, -1850
2018-06-10 10:17:00, 2090.0, -1873
2018-06-10 10:18:00, 2054.0, -1817
2018-06-10 10:19:00, 1979.0, -1753
2018-06-10 10:20:00, 2063.0, -1850
2018-06-10 10:21:00, 2059.0, -1811
2018-06-10 10:22:00, 2040.0, -1817
2018-06-10 10:23:00, 2055.0, -1844
2018-06-10 10:24:00, 716.0, -465
2018-06-10 10:25:00, 1089.0, -830
2018-06-10 10:26:00, 1308.0, -1066
2018-06-10 10:27:00, 2260.0, -2110
2018-06-10 10:28:00, 2347.0, -2172
2018-06-10 10:29:00, 2231.0, -2082
2018-06-10 10:30:00, 2334.0, -2144
2018-06-10 10:31:00, 2284.0, -2146
2018-06-10 10:32:00, 2152.0, -1998
2018-06-10 10:33:00, 2131.0, -632
2018-06-10 10:34:00, 2160.0, -461
2018-06-10 10:35:00, 2208.0, -1574
2018-06-10 10:36:00, 2270.0, -1913
2018-06-10 10:37:00, 2313.0, 59
2018-06-10 10:38:00, 2257.0, 3071
2018-06-10 10:39:00, 2172.0, 5075
2018-06-10 10:40:00, 2172.0, 2118
2018-06-10 10:41:00, 2157.0, 4826
2018-06-10 10:42:00, 2318.0, 1855
2018-06-10 10:43:00, 2225.0, 274
2018-06-10 10:44:00, 2205.0, 223
2018-06-10 10:45:00, 2272.0, 209
2018-06-10 10:46:00, 2282.0, 32
2018-06-10 10:47:00, 2244.0, 233
2018-06-10 10:48:00, 2206.0, -1843
2018-06-10 10:49:00, 2196.0, -1831
2018-06-10 10:50:00, 2232.0, -2051
2018-06-10 10:51:00, 2180.0, 290
2018-06-10 10:52:00, 2219.0, -1881
2018-06-10 10:53:00, 2208.0, -1836
2018-06-10 10:54:00, 2214.0, -1865
2018-06-10 10:55:00, 2212.0, -1849
2018-06-10 10:56:00, 2294.0, -1969
2018-06-10 10:57:00, 2317.0, -2183
2018-06-10 10:58:00, 2269.0, -2035
2018-06-10 10:59:00, 2279.0, -1885
2018-06-10 11:00:00, 2231.0, -1889
2018-06-10 11:01:00, 2207.0, -1832
2018-06-10 11:02:00, 2172.0, -1993
2018-06-10 11:03:00, 2210.0, -1828
2018-06-10 11:04:00, 2268.0, -2073
2018-06-10 11:05:00, 2236.0, -1917
2018-06-10 11:06:00, 2234.0, -1972
2018-06-10 11:07:00, 2263.0, -2081
2018-06-10 11:08:00, 2170.0, -1858
2018-06-10 11:09:00, 2231.0, -2001
2018-06-10 11:10:00, 2268.0, -1650
2018-06-10 11:11:00, 2272.0, -1623
2018-06-10 11:12:00, 2282.0, -2024
2018-06-10 11:13:00, 2294.0, -1750
2018-06-10 11:14:00, 2275.0, -1684
2018-06-10 11:15:00, 2295.0, -1878
2018-06-10 11:16:00, 2251.0, -1860
2018-06-10 11:17:00, 2282.0, -1917
2018-06-10 11:18:00, 2287.0, -1871
2018-06-10 11:19:00, 2284.0, -2025
2018-06-10 11:20:00, 2258.0, -2060
2018-06-10 11:21:00, 2259.0, -2017
2018-06-10 11:22:00, 2317.0, -1744
2018-06-10 11:23:00, 2278.0, -2115
2018-06-10 11:24:00, 2293.0, -2101
2018-06-10 11:25:00, 2348.0, -2148
2018-06-10 11:26:00, 2322.0, -1801
2018-06-10 11:27:00, 2293.0, -1978
2018-06-10 11:28:00, 2314.0, -2031
2018-06-10 11:29:00, 2298.0, -2090
2018-06-10 11:30:00, 2274.0, -1850
2018-06-10 11:31:00, 2201.0, -1948
2018-06-10 11:32:00, 2226.0, -1999
2018-06-10 11:33:00, 2254.0, -1849
2018-06-10 11:34:00, 2202.0, -1832
2018-06-10 11:35:00, 2240.0, -1683
2018-06-10 11:36:00, 2247.0, -2062
2018-06-10 11:37:00, 2240.0, -2057
2018-06-10 11:38:00, 2152.0, -2014
2018-06-10 11:39:00, 2206.0, -2015
2018-06-10 11:40:00, 2208.0, -2032
2018-06-10 11:41:00, 2034.0, -1362
2018-06-10 11:42:00, 2052.0, -1592
2018-06-10 11:43:00, 1991.0, -1523
2018-06-10 11:44:00, 2126.0, -1503
2018-06-10 11:45:00, 2199.0, -1711
2018-06-10 11:46:00, 2245.0, -1786
2018-06-10 11:47:00, 2214.0, -2088
2018-06-10 11:48:00, 2192.0, -2011
2018-06-10 11:49:00, 2184.0, -2000
2018-06-10 11:50:00, 2119.0, -1944
2018-06-10 11:51:00, 2216.0, -2025
2018-06-10 11:52:00, 2220.0, -2040
2018-06-10 11:53:00, 2186.0, -1995
2018-06-10 11:54:00, 2233.0, -2070
2018-06-10 11:55:00, 2273.0, -2116
2018-06-10 11:56:00, 2305.0, -2107
2018-06-10 11:57:00, 2288.0, -2093
2018-06-10 11:58:00, 2347.0, -2150
2018-06-10 11:59:00, 2316.0, -2139
2018-06-10 12:00:00, 2288.0, -2123
2018-06-10 12:01:00, 2333.0, -2109
2018-06-10 12:02:00, 2220.0, -1937
2018-06-10 12:03:00, 2154.0, -1888
2018-06-10 12:04:00, 2110.0, -1858
2018-06-10 12:05:00, 2118.0, -1839
2018-06-10 12:06:00, 2146.0, -1906
2018-06-10 12:07:00, 2229.0, -1998
2018-06-10 12:08:00, 2239.0, -1965
2018-06-10 12:09:00, 2278.0, -2005
2018-06-10 12:10:00, 2094.0, -1845
2018-06-10 12:11:00, 2191.0, -1912
2018-06-10 12:12:00, 2166.0, -1908
2018-06-10 12:13:00, 2262.0, -1968
2018-06-10 12:14:00, 2205.0, -1945
2018-06-10 12:15:00, 2208.0, -1974
2018-06-10 12:16:00, 2212.0, -1997
2018-06-10 12:17:00, 2156.0, -2004
2018-06-10 12:18:00, 2211.0, -2021
2018-06-10 12:19:00, 2201.0, -2029
2018-06-10 12:20:00, 2165.0, -1970
2018-06-10 12:21:00, 2180.0, -2032
2018-06-10 12:22:00, 2205.0, -2015
2018-06-10 12:23:00, 2203.0, -2039
2018-06-10 12:24:00, 2169.0, -2013
2018-06-10 12:25:00, 2137.0, -1964
2018-06-10 12:26:00, 2335.0, -2131
2018-06-10 12:27:00, 2349.0, -2184
2018-06-10 12:28:00, 2354.0, -2178
2018-06-10 12:29:00, 2335.0, -2137
2018-06-10 12:30:00, 2314.0, -2112
2018-06-10 12:31:00, 1736.0, -1542
2018-06-10 12:32:00, 1263.0, -1071
2018-06-10 12:33:00, 1207.0, -998
2018-06-10 12:34:00, 1890.0, -1685
2018-06-10 12:35:00, 2206.0, -2029
2018-06-10 12:36:00, 2116.0, -1919
2018-06-10 12:37:00, 2174.0, -1968
2018-06-10 12:38:00, 2312.0, -2095
2018-06-10 12:39:00, 2324.0, -2186
2018-06-10 12:40:00, 2326.0, -2142
2018-06-10 12:41:00, 2299.0, -2149
2018-06-10 12:42:00, 2246.0, -2059
2018-06-10 12:43:00, null, null
2018-06-10 12:44:00, 2204.0, -2063
2018-06-10 12:45:00, 2165.0, -1983
2018-06-10 12:46:00, 2088.0, -1933
2018-06-10 12:47:00, 2182.0, -2015
2018-06-10 12:48:00, 2053.0, -1828
2018-06-10 12:49:00, 1279.0, -1062
2018-06-10 12:50:00, 845.0, -649
2018-06-10 12:51:00, 849.0, -657
2018-06-10 12:52:00, 904.0, -582
2018-06-10 12:53:00, 959.0, -686
2018-06-10 12:54:00, 1181.0, -920
2018-06-10 12:55:00, 1064.0, -828
2018-06-10 12:56:00, 1226.0, -973
2018-06-10 12:57:00, 1116.0, -856
2018-06-10 12:58:00, 898.0, -653
2018-06-10 12:59:00, 868.0, -613
2018-06-10 13:00:00, 856.0, -606
2018-06-10 13:01:00, 816.0, -563
2018-06-10 13:02:00, 741.0, -481
2018-06-10 13:03:00, 702.0, -453
2018-06-10 13:04:00, 750.0, -495
2018-06-10 13:05:00, 887.0, -638
2018-06-10 13:06:00, 1040.0, -792
2018-06-10 13:07:00, 1835.0, -1575
2018-06-10 13:08:00, 2101.0, -1779
2018-06-10 13:09:00, 2068.0, -1787
2018-06-10 13:10:00, 1904.0, -1596
2018-06-10 13:11:00, 1807.0, -1515
2018-06-10 13:12:00, 1639.0, -1308
2018-06-10 13:13:00, 1525.0, -1196
2018-06-10 13:14:00, 1599.0, -1312
2018-06-10 13:15:00, 1851.0, -1608
2018-06-10 13:16:00, 1899.0, -1687
2018-06-10 13:17:00, 1846.0, -1647
2018-06-10 13:18:00, 1807.0, -1555
2018-06-10 13:19:00, 1710.0, -1468
2018-06-10 13:20:00, 1670.0, -1435
2018-06-10 13:21:00, 1636.0, -1381
2018-06-10 13:22:00, 1639.0, -1381
2018-06-10 13:23:00, 1577.0, -1408
2018-06-10 13:24:00, 1622.0, -1453
2018-06-10 13:25:00, 1726.0, -1562
2018-06-10 13:26:00, 1807.0, -1627
2018-06-10 13:27:00, 1831.0, -1694
2018-06-10 13:28:00, 1912.0, -1737
2018-06-10 13:29:00, 1880.0, -1709
2018-06-10 13:30:00, 1798.0, -1663
2018-06-10 13:31:00, 1736.0, -1586
2018-06-10 13:32:00, 1758.0, -1630
2018-06-10 13:33:00, 1769.0, -1629
2018-06-10 13:34:00, 956.0, -790
2018-06-10 13:35:00, 941.0, -760
2018-06-10 13:36:00, 1932.0, -1759
2018-06-10 13:37:00, 1909.0, -1756
2018-06-10 13:38:00, 1952.0, -1828
2018-06-10 13:39:00, 1865.0, -1732
2018-06-10 13:40:00, 1717.0, -1592
2018-06-10 13:41:00, 1607.0, -1485
2018-06-10 13:42:00, 1393.0, -1243
2018-06-10 13:43:00, 1407.0, -1247
2018-06-10 13:44:00, 1532.0, -1372
2018-06-10 13:45:00, 1827.0, -1641
2018-06-10 13:46:00, 1813.0, -1608
2018-06-10 13:47:00, 2072.0, -1906
2018-06-10 13:48:00, 2024.0, -1858
2018-06-10 13:49:00, 2099.0, -1913
2018-06-10 13:50:00, 1896.0, -1749
2018-06-10 13:51:00, 2013.0, -1789
2018-06-10 13:52:00, 2122.0, -1980
2018-06-10 13:53:00, 2130.0, -1955
2018-06-10 13:54:00, 2099.0, -1941
2018-06-10 13:55:00, 2001.0, -1850
2018-06-10 13:56:00, 2044.0, -1802
2018-06-10 13:57:00, 2056.0, -1818
2018-06-10 13:58:00, 2037.0, -1770
2018-06-10 13:59:00, 2031.0, -1754
2018-06-10 14:00:00, 2005.0, -1765
2018-06-10 14:01:00, 1998.0, -1757
2018-06-10 14:02:00, 2020.0, -1791
2018-06-10 14:03:00, 2043.0, -1787
2018-06-10 14:04:00, 2038.0, -1798
2018-06-10 14:05:00, 2024.0, -1775
2018-06-10 14:06:00, 1996.0, -1754
2018-06-10 14:07:00, 1911.0, -1684
2018-06-10 14:08:00, 2001.0, -1761
2018-06-10 14:09:00, 1868.0, -1619
2018-06-10 14:10:00, 1918.0, -1677
2018-06-10 14:11:00, 1978.0, -1821
2018-06-10 14:12:00, 1936.0, -1759
2018-06-10 14:13:00, 1923.0, -1765
2018-06-10 14:14:00, 2014.0, -1840
2018-06-10 14:15:00, 2051.0, -1888
2018-06-10 14:16:00, 1543.0, -1346
2018-06-10 14:17:00, 2056.0, -1896
2018-06-10 14:18:00, 2074.0, -1899
2018-06-10 14:19:00, 2089.0, -1911
2018-06-10 14:20:00, 1351.0, -1194
2018-06-10 14:21:00, 1144.0, -991
2018-06-10 14:22:00, 940.0, -758
2018-06-10 14:23:00, 739.0, -570
2018-06-10 14:24:00, 762.0, -575
2018-06-10 14:25:00, 780.0, -593
2018-06-10 14:26:00, 858.0, -665
2018-06-10 14:27:00, 897.0, -723
2018-06-10 14:28:00, 987.0, -813
2018-06-10 14:29:00, 2107.0, -1955
2018-06-10 14:30:00, 2124.0, -1919
2018-06-10 14:31:00, 889.0, -694
2018-06-10 14:32:00, 2111.0, -1918
2018-06-10 14:33:00, 2046.0, -1879
2018-06-10 14:34:00, 866.0, 2383
2018-06-10 14:35:00, 787.0, 2481
2018-06-10 14:36:00, 756.0, -552
2018-06-10 14:37:00, 762.0, -558
2018-06-10 14:38:00, 792.0, -601
2018-06-10 14:39:00, 1918.0, -1767
2018-06-10 14:40:00, 1897.0, -1734
2018-06-10 14:41:00, 1922.0, -1774
2018-06-10 14:42:00, 1909.0, -1720
2018-06-10 14:43:00, 723.0, -548
2018-06-10 14:44:00, 681.0, -492
2018-06-10 14:45:00, 617.0, -444
2018-06-10 14:46:00, 576.0, -414
2018-06-10 14:47:00, 569.0, -387
2018-06-10 14:48:00, null, null
2018-06-10 14:49:00, 534.0, -277
2018-06-10 14:50:00, 562.0, -288
2018-06-10 14:51:00, 566.0, -268
2018-06-10 14:52:00, 544.0, -313
2018-06-10 14:53:00, 585.0, -312
2018-06-10 14:54:00, 607.0, -324
2018-06-10 14:55:00, 601.0, -351
2018-06-10 14:56:00, 589.0, -337
2018-06-10 14:57:00, 615.0, -354
2018-06-10 14:58:00, 657.0, -386
2018-06-10 14:59:00, 707.0, -463
2018-06-10 15:00:00, 787.0, -514
2018-06-10 15:01:00, 846.0, -581
2018-06-10 15:02:00, 922.0, -759
2018-06-10 15:03:00, 1028.0, -856
2018-06-10 15:04:00, 1238.0, -1080
2018-06-10 15:05:00, 2095.0, -1893
2018-06-10 15:06:00, 1877.0, -1694
2018-06-10 15:07:00, 1979.0, -1762
2018-06-10 15:08:00, 1030.0, -832
2018-06-10 15:09:00, 886.0, -657
2018-06-10 15:10:00, 1599.0, -1373
2018-06-10 15:11:00, 808.0, -641
2018-06-10 15:12:00, 825.0, -628
2018-06-10 15:13:00, 792.0, -612
2018-06-10 15:14:00, 801.0, -611
2018-06-10 15:15:00, 786.0, -608
2018-06-10 15:16:00, 779.0, -608
2018-06-10 15:17:00, 800.0, -624
2018-06-10 15:18:00, 1369.0, -1242
2018-06-10 15:19:00, 1755.0, -1552
2018-06-10 15:20:00, 1735.0, -1534
2018-06-10 15:21:00, 1144.0, -934
2018-06-10 15:22:00, 1504.0, -1352
2018-06-10 15:23:00, 837.0, -625
2018-06-10 15:24:00, 1244.0, -1039
2018-06-10 15:25:00, 877.0, -740
2018-06-10 15:26:00, 496.0, -294
2018-06-10 15:27:00, 468.0, -275
2018-06-10 15:28:00, 473.0, -280
2018-06-10 15:29:00, 469.0, -269
2018-06-10 15:30:00, 474.0, -298
2018-06-10 15:31:00, 509.0, -331
2018-06-10 15:32:00, 527.0, -354
2018-06-10 15:33:00, 554.0, -366
2018-06-10 15:34:00, 539.0, -368
2018-06-10 15:35:00, 540.0, -356
2018-06-10 15:36:00, 556.0, -338
2018-06-10 15:37:00, 575.0, -395
2018-06-10 15:38:00, 576.0, -419
2018-06-10 15:39:00, 600.0, -416
2018-06-10 15:40:00, 625.0, -447
2018-06-10 15:41:00, 643.0, -382
2018-06-10 15:42:00, 641.0, -400
2018-06-10 15:43:00, 761.0, -497
2018-06-10 15:44:00, 1077.0, -816
2018-06-10 15:45:00, 769.0, -506
2018-06-10 15:46:00, 809.0, -545
2018-06-10 15:47:00, 879.0, -623
2018-06-10 15:48:00, 1083.0, -849
2018-06-10 15:49:00, 1560.0, -1343
2018-06-10 15:50:00, 1533.0, -1277
2018-06-10 15:51:00, 1056.0, -804
2018-06-10 15:52:00, 1561.0, -1300
2018-06-10 15:53:00, 1504.0, -1257
2018-06-10 15:54:00, 1488.0, -1246
2018-06-10 15:55:00, 1223.0, -977
2018-06-10 15:56:00, 1344.0, -1169
2018-06-10 15:57:00, 1429.0, -1259
2018-06-10 15:58:00, 994.0, -815
2018-06-10 15:59:00, 1202.0, -1034
2018-06-10 16:00:00, 918.0, -747
2018-06-10 16:01:00, 862.0, -688
2018-06-10 16:02:00, 826.0, -657
2018-06-10 16:03:00, 1120.0, -941
2018-06-10 16:04:00, 1102.0, -945
2018-06-10 16:05:00, 1181.0, -998
2018-06-10 16:06:00, 1003.0, -792
2018-06-10 16:07:00, 1086.0, -871
2018-06-10 16:08:00, 1022.0, -813
2018-06-10 16:09:00, 1031.0, -819
2018-06-10 16:10:00, 1137.0, -938
2018-06-10 16:11:00, 1113.0, -899
2018-06-10 16:12:00, 1145.0, -936
2018-06-10 16:13:00, 1037.0, -835
2018-06-10 16:14:00, 1069.0, -868
2018-06-10 16:15:00, 958.0, -756
2018-06-10 16:16:00, 773.0, -557
2018-06-10 16:17:00, 985.0, -808
2018-06-10 16:18:00, 1059.0, -878
2018-06-10 16:19:00, 1094.0, -902
2018-06-10 16:20:00, 1034.0, -868
2018-06-10 16:21:00, 1000.0, -815
2018-06-10 16:22:00, 1004.0, -811
2018-06-10 16:23:00, 1041.0, -859
2018-06-10 16:24:00, 1056.0, -916
2018-06-10 16:25:00, 1059.0, -890
2018-06-10 16:26:00, 1077.0, -910
2018-06-10 16:27:00, 1087.0, -926
2018-06-10 16:28:00, 1102.0, -945
2018-06-10 16:29:00, 1075.0, -926
2018-06-10 16:30:00, 1070.0, -913
2018-06-10 16:31:00, 1041.0, -868
2018-06-10 16:32:00, 1025.0, -868
2018-06-10 16:33:00, 1029.0, -866
2018-06-10 16:34:00, 1043.0, -865
2018-06-10 16:35:00, 1024.0, -853
2018-06-10 16:36:00, 1000.0, -836
2018-06-10 16:37:00, 988.0, -789
2018-06-10 16:38:00, 641.0, -397
2018-06-10 16:39:00, 466.0, -238
2018-06-10 16:40:00, 428.0, -165
2018-06-10 16:41:00, 372.0, -103
2018-06-10 16:42:00, 340.0, -71
2018-06-10 16:43:00, 383.0, -122
2018-06-10 16:44:00, 286.0, -25
2018-06-10 16:45:00, 272.0, 27
2018-06-10 16:46:00, 250.0, 31
2018-06-10 16:47:00, 238.0, 40
2018-06-10 16:48:00, 226.0, 44
2018-06-10 16:49:00, 218.0, 68
2018-06-10 16:50:00, 215.0, 64
2018-06-10 16:51:00, 208.0, 73
2018-06-10 16:52:00, 201.0, 4
2018-06-10 16:53:00, 193.0, 9
2018-06-10 16:54:00, 188.0, 14
2018-06-10 16:55:00, 179.0, 16
2018-06-10 16:56:00, 182.0, 29
2018-06-10 16:57:00, 174.0, 42
2018-06-10 16:58:00, 170.0, 3054
2018-06-10 16:59:00, 164.0, 3066
2018-06-10 17:00:00, 174.0, 33
2018-06-10 17:01:00, 173.0, 46
2018-06-10 17:02:00, 170.0, 43
2018-06-10 17:03:00, 170.0, 1520
2018-06-10 17:04:00, 176.0, 1845
2018-06-10 17:05:00, 165.0, 1839
2018-06-10 17:06:00, 155.0, 1378
2018-06-10 17:07:00, 173.0, 27
2018-06-10 17:08:00, 176.0, 38
2018-06-10 17:09:00, 169.0, 1791
2018-06-10 17:10:00, 159.0, 27
2018-06-10 17:11:00, 153.0, 36
2018-06-10 17:12:00, 151.0, 32
2018-06-10 17:13:00, 159.0, 40
2018-06-10 17:14:00, 130.0, 46
2018-06-10 17:15:00, 127.0, 71
2018-06-10 17:16:00, 104.0, 83
2018-06-10 17:17:00, 101.0, 91
2018-06-10 17:18:00, 87.0, 97
