TimeStamp;Live_Power;EVSE_Current_power;shaper_max_power;Charging_Current;Current_Capacity;FirmWare
17/12/2023 13:40:09;8615.14000000000;3727.46891000000;8400;16.2800000000000;16;V4.2.2
17/12/2023 13:40:10;8615.14000000000;3576.35520000000;8400;15.6200000000000;16;V4.2.2
17/12/2023 13:40:11;8615.14000000000;3576.35520000000;8400;15.6200000000000;15;V4.2.2
17/12/2023 13:40:12;8615.14000000000;3475.61280000000;8400;15.1800000000000;15;V4.2.2
17/12/2023 13:40:13;8615.14000000000;3475.61280000000;8400;15.1800000000000;15;V4.2.2
17/12/2023 13:40:14;8615.14000000000;3374.87040000000;8400;14.7400000000000;15;V4.2.2
17/12/2023 13:40:15;8615.14000000000;3374.87040000000;8400;14.7400000000000;15;V4.2.2
17/12/2023 13:40:16;8615.14000000000;3374.87040000000;8400;14.7400000000000;15;V4.2.2
17/12/2023 13:40:17;8615.14000000000;3374.87040000000;8400;14.7400000000000;15;V4.2.2
17/12/2023 13:40:18;8615.14000000000;3374.87040000000;8400;14.7400000000000;15;V4.2.2
17/12/2023 13:40:19;8615.14000000000;3374.87040000000;8400;14.7400000000000;15;V4.2.2
17/12/2023 13:40:20;8615.14000000000;3374.87040000000;8400;14.7400000000000;15;V4.2.2
17/12/2023 13:40:21;8615.14000000000;3374.87040000000;8400;14.7400000000000;15;V4.2.2
17/12/2023 13:40:22;8615.14000000000;3374.87040000000;8400;14.7400000000000;15;V4.2.2
17/12/2023 13:40:23;8615.14000000000;3324.49920000000;8400;14.5200000000000;15;V4.2.2
17/12/2023 13:40:24;8477.91000000000;3327.25791000000;8400;14.5200000000000;15;V4.2.2
17/12/2023 13:40:25;8477.91000000000;3327.25800000000;8400;14.5200000000000;14;V4.2.2
17/12/2023 13:40:26;8477.91000000000;3327.25800000000;8400;14.5200000000000;14;V4.2.2
17/12/2023 13:40:27;8477.91000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:28;8477.91000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:29;8477.91000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:30;8477.91000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:31;8477.91000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:32;8477.91000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:33;8477.91000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:34;8477.91000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:35;8477.91000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:36;8477.91000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:37;8477.91000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:38;8477.91000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:39;8271.59000000000;3128.87959000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:40;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:41;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:42;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:43;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:44;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:45;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:46;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:47;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:48;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:49;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:50;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:51;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:52;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:53;8271.59000000000;3128.87960000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:54;8252.16000000000;3125.60592000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:55;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:56;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:57;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:58;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:40:59;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:00;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:01;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:02;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:03;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:04;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:05;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:06;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:07;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:08;8252.16000000000;3125.60600000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:09;8291.78000000000;3125.19673000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:10;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:11;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:12;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:13;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:14;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:15;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:16;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:17;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:18;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:19;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:20;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:21;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:22;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:23;8291.78000000000;3125.19680000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:24;8327.93000000000;3129.42510000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:25;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:26;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:27;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:28;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:29;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:30;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:31;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:32;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:33;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:34;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:35;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:36;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:37;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:38;8327.93000000000;3129.42520000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:39;8349;3128.33408000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:40;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:41;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:42;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:43;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:44;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:45;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:46;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:47;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:48;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:49;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:50;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:51;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:52;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:53;8349;3128.33400000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:54;8371.99000000000;3126.28796000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:55;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:56;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:57;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:58;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:41:59;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:00;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:01;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:02;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:03;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:04;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:05;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:06;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:07;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:08;8371.99000000000;3126.28800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:09;8404.12000000000;3122.87796000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:10;8404.12000000000;3122.87800000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:11;8413.54000000000;3123.69632000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:12;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:13;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:14;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:15;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:16;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:17;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:18;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:19;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:20;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:21;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:22;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:23;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:24;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:25;8413.54000000000;3123.69640000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:26;8480.27000000000;3120.96837000000;8400;13.6400000000000;14;V4.2.2
17/12/2023 13:42:27;8480.27000000000;3120.96840000000;8400;13.6400000000000;13;V4.2.2
17/12/2023 13:42:28;8480.27000000000;2969.95380000000;8400;12.9800000000000;13;V4.2.2
17/12/2023 13:42:29;8480.27000000000;2969.95380000000;8400;12.9800000000000;13;V4.2.2
17/12/2023 13:42:30;8480.27000000000;2919.61560000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:31;8480.27000000000;2919.61560000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:32;8480.27000000000;2919.61560000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:33;8480.27000000000;2919.61560000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:34;8480.27000000000;2919.61560000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:35;8480.27000000000;2919.61560000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:36;8480.27000000000;2919.61560000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:37;8480.27000000000;2919.61560000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:38;8480.27000000000;2919.61560000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:39;8480.27000000000;2919.61560000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:40;8480.27000000000;2919.61560000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:41;8304.27000000000;2926.12329000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:42;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:43;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:44;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:45;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:46;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:47;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:48;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:49;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:50;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:51;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:52;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:53;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:54;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:55;8304.27000000000;2926.12320000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:56;8346.21000000000;2924.20918000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:57;8346.21000000000;2924.20920000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:58;8346.21000000000;2924.20920000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:42:59;8346.21000000000;2924.20920000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:43:00;8346.21000000000;2924.20920000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:43:01;8338.13000000000;2926.50608000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:43:02;8338.13000000000;2926.50600000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:43:03;8338.13000000000;2926.50600000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:43:04;8338.13000000000;2926.50600000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:43:05;8338.13000000000;2926.50600000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:43:06;8544.21000000000;2921.65722000000;8400;12.7600000000000;13;V4.2.2
17/12/2023 13:43:07;8544.21000000000;2871.28380000000;8400;12.5400000000000;12;V4.2.2
17/12/2023 13:43:08;8544.21000000000;2871.28380000000;8400;12.5400000000000;12;V4.2.2
17/12/2023 13:43:09;8544.21000000000;2720.16360000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:10;8544.21000000000;2720.16360000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:11;8544.21000000000;2669.79020000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:43:12;8544.21000000000;2619.41680000000;8400;11.4400000000000;12;V4.2.2
17/12/2023 13:43:13;8544.21000000000;2619.41680000000;8400;11.4400000000000;12;V4.2.2
17/12/2023 13:43:14;8544.21000000000;2720.16360000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:15;8544.21000000000;2720.16360000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:16;8544.21000000000;2669.79020000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:43:17;8544.21000000000;2669.79020000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:43:18;8544.21000000000;2720.16360000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:19;8544.21000000000;2720.16360000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:20;8544.21000000000;2720.16360000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:21;8420.84000000000;2718.61916000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:22;8420.84000000000;2718.61920000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:23;8420.84000000000;2718.61920000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:24;8420.84000000000;2718.61920000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:25;8420.84000000000;2718.61920000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:26;8420.84000000000;2668.27440000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:43:27;8420.84000000000;2668.27440000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:43:28;8420.84000000000;2718.61920000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:29;8420.84000000000;2718.61920000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:30;8420.84000000000;2718.61920000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:31;8420.84000000000;2718.61920000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:32;8420.84000000000;2718.61920000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:33;8420.84000000000;2718.61920000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:34;8420.84000000000;2718.61920000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:35;8420.84000000000;2718.61920000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:36;8432.57000000000;2716.59958000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:37;8432.57000000000;2716.59960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:38;8432.57000000000;2716.59960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:39;8432.57000000000;2716.59960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:40;8432.57000000000;2716.59960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:41;8432.57000000000;2716.59960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:42;8432.57000000000;2716.59960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:43;8432.57000000000;2666.29220000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:43:44;8432.57000000000;2666.29220000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:43:45;8432.57000000000;2666.29220000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:43:46;8432.57000000000;2666.29220000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:43:47;8432.57000000000;2716.59960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:48;8432.57000000000;2716.59960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:49;8432.57000000000;2716.59960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:50;8432.57000000000;2716.59960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:51;8365.58000000000;2719.33193000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:43:52;8365.58000000000;2668.97400000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:43:53;8365.58000000000;2668.97400000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:43:54;8365.58000000000;2719.33200000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:55;8365.58000000000;2719.33200000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:56;8365.58000000000;2719.33200000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:57;8365.58000000000;2719.33200000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:58;8365.58000000000;2719.33200000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:43:59;8365.58000000000;2719.33200000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:00;8365.58000000000;2668.97400000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:01;8365.58000000000;2668.97400000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:02;8365.58000000000;2719.33200000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:03;8365.58000000000;2719.33200000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:04;8365.58000000000;2668.97400000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:05;8365.58000000000;2668.97400000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:06;8401.64000000000;2669.20718000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:07;8401.64000000000;2719.56960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:08;8401.64000000000;2719.56960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:09;8401.64000000000;2719.56960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:10;8401.64000000000;2719.56960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:11;8401.64000000000;2719.56960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:12;8401.64000000000;2719.56960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:13;8401.64000000000;2719.56960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:14;8401.64000000000;2719.56960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:15;8401.64000000000;2719.56960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:16;8401.64000000000;2719.56960000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:17;8401.64000000000;2669.20720000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:18;8401.64000000000;2669.20720000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:19;8401.64000000000;2669.20720000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:20;8401.64000000000;2669.20720000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:21;8410.71000000000;2670.14000000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:22;8410.71000000000;2670.14000000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:23;8410.71000000000;2670.14000000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:24;8410.71000000000;2670.14000000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:25;8410.71000000000;2670.14000000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:26;8410.71000000000;2720.52000000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:27;8410.71000000000;2720.52000000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:28;8410.71000000000;2720.52000000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:29;8410.71000000000;2720.52000000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:30;8410.71000000000;2720.52000000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:31;8410.71000000000;2720.52000000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:32;8410.71000000000;2720.52000000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:33;8410.71000000000;2720.52000000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:34;8410.71000000000;2720.52000000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:35;8410.71000000000;2720.52000000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:36;8465.03000000000;2717.66873000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:37;8465.03000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:38;8465.03000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:39;8465.03000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:40;8465.03000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:41;8465.03000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:42;8465.03000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:43;8465.03000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:44;8465.03000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:45;8465.03000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:46;8465.03000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:47;8465.03000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:48;8465.03000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:49;8465.03000000000;2667.34160000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:50;8465.03000000000;2667.34160000000;8400;11.6600000000000;12;V4.2.2
17/12/2023 13:44:51;8489.33000000000;2717.66880000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:52;8489.33000000000;2716.24320000000;8400;11.8800000000000;12;V4.2.2
17/12/2023 13:44:53;8489.33000000000;2716.24320000000;8400;11.8800000000000;11;V4.2.2
17/12/2023 13:44:54;8489.33000000000;2716.24320000000;8400;11.8800000000000;11;V4.2.2
