"Date-time string", "solar:solar", "grid:Grid import export RAW"
2019-03-30 09:02:00, 2309.0, 0
2019-03-30 09:03:00, 2303.0, -3
2019-03-30 09:04:00, 2309.0, 25
2019-03-30 09:05:00, 2279.0, 30
2019-03-30 09:06:00, 2248.0, 0
2019-03-30 09:07:00, 2260.0, -23
2019-03-30 09:08:00, 2328.0, 14
2019-03-30 09:09:00, 2342.0, -1
2019-03-30 09:10:00, 2268.0, 15
2019-03-30 09:11:00, 2189.0, 28
2019-03-30 09:12:00, 2183.0, 7
2019-03-30 09:13:00, 2174.0, 13
2019-03-30 09:14:00, 2169.0, -2
2019-03-30 09:15:00, 2297.0, 7
2019-03-30 09:16:00, 2093.0, 6
2019-03-30 09:17:00, 1912.0, 0
2019-03-30 09:18:00, 1746.0, -3
2019-03-30 09:19:00, 2087.0, 9
2019-03-30 09:20:00, 1709.0, 22
2019-03-30 09:21:00, 1902.0, 25
2019-03-30 09:22:00, 2107.0, 12
2019-03-30 09:23:00, 2194.0, 9
2019-03-30 09:24:00, 2229.0, 11
2019-03-30 09:25:00, 2069.0, 34
2019-03-30 09:26:00, 2128.0, 12
2019-03-30 09:27:00, 2192.0, 13
2019-03-30 09:28:00, 2172.0, 2
2019-03-30 09:29:00, 2294.0, 0
2019-03-30 09:30:00, 2201.0, -29
2019-03-30 09:31:00, 2227.0, 0
2019-03-30 09:32:00, 2288.0, 2
2019-03-30 09:33:00, 1992.0, 19
2019-03-30 09:34:00, 2106.0, 10
2019-03-30 09:35:00, 2002.0, -10
2019-03-30 09:36:00, 1579.0, 7
2019-03-30 09:37:00, 1630.0, 0
2019-03-30 09:38:00, 1536.0, 6
2019-03-30 09:39:00, 1744.0, 16
2019-03-30 09:40:00, 1978.0, 20
2019-03-30 09:41:00, 2114.0, 2
2019-03-30 09:42:00, 1914.0, -30
2019-03-30 09:43:00, 1883.0, 17
2019-03-30 09:44:00, 1928.0, -21
2019-03-30 09:45:00, 1731.0, 22
2019-03-30 09:46:00, 1938.0, 7
2019-03-30 09:47:00, 1861.0, -2
2019-03-30 09:48:00, 1652.0, 27
2019-03-30 09:49:00, 1393.0, 52
2019-03-30 09:50:00, 1633.0, 26
2019-03-30 09:51:00, 1362.0, 37
2019-03-30 09:52:00, 1497.0, 31
2019-03-30 09:53:00, 1610.0, -1418
2019-03-30 09:54:00, 1937.0, -1732
2019-03-30 09:55:00, 1998.0, -1874
2019-03-30 09:56:00, 2083.0, -1951
2019-03-30 09:57:00, 1957.0, -1859
2019-03-30 09:58:00, 1987.0, -1856
2019-03-30 09:59:00, 2228.0, -2060
2019-03-30 10:00:00, 2060.0, -1893
2019-03-30 10:01:00, 2196.0, -2070
2019-03-30 10:02:00, 2250.0, -2075
2019-03-30 10:03:00, 2146.0, -1991
2019-03-30 10:04:00, 2050.0, -1961
2019-03-30 10:05:00, 2125.0, -1983
2019-03-30 10:06:00, 2173.0, -2034
2019-03-30 10:07:00, 2086.0, -1963
2019-03-30 10:08:00, 1996.0, -1892
2019-03-30 10:09:00, 1985.0, -1862
2019-03-30 10:10:00, 2074.0, -1941
2019-03-30 10:11:00, 2145.0, -1993
2019-03-30 10:12:00, 2189.0, -2096
2019-03-30 10:13:00, 2175.0, -2012
2019-03-30 10:14:00, 2265.0, -2149
2019-03-30 10:15:00, 2381.0, -2247
2019-03-30 10:16:00, 2570.0, -2411
2019-03-30 10:17:00, 2502.0, -2361
2019-03-30 10:18:00, 2469.0, -2385
2019-03-30 10:19:00, 2443.0, -2319
2019-03-30 10:20:00, 1451.0, -1309
2019-03-30 10:21:00, 754.0, -595
2019-03-30 10:22:00, 1043.0, -922
2019-03-30 10:23:00, 1035.0, -891
2019-03-30 10:24:00, 2465.0, -2345
2019-03-30 10:25:00, 2355.0, -2223
2019-03-30 10:26:00, 2434.0, -2311
2019-03-30 10:27:00, 2405.0, -2278
2019-03-30 10:28:00, 2397.0, -2235
2019-03-30 10:29:00, 2306.0, -2173
2019-03-30 10:30:00, 2312.0, 28
2019-03-30 10:31:00, 2331.0, 20
2019-03-30 10:32:00, 2251.0, 15
2019-03-30 10:33:00, 2276.0, 20
2019-03-30 10:34:00, 2418.0, -2213
2019-03-30 10:35:00, 2372.0, -2241
2019-03-30 10:36:00, 2317.0, -2216
2019-03-30 10:37:00, 2241.0, -2088
2019-03-30 10:38:00, 2223.0, -2130
2019-03-30 10:39:00, 2279.0, -2143
2019-03-30 10:40:00, 2286.0, -2157
2019-03-30 10:41:00, 2360.0, -2222
2019-03-30 10:42:00, 2261.0, -2126
2019-03-30 10:43:00, 2142.0, -2037
2019-03-30 10:44:00, 2169.0, -2033
2019-03-30 10:45:00, 2253.0, -2122
2019-03-30 10:46:00, 2310.0, -2176
2019-03-30 10:47:00, 2148.0, -2030
2019-03-30 10:48:00, 2224.0, -2106
2019-03-30 10:49:00, 2211.0, -2130
2019-03-30 10:50:00, 2201.0, -2053
2019-03-30 10:51:00, 2215.0, -2104
2019-03-30 10:52:00, 2225.0, -2084
2019-03-30 10:53:00, 2095.0, -1968
2019-03-30 10:54:00, 2132.0, -2012
2019-03-30 10:55:00, 2172.0, -2043
2019-03-30 10:56:00, 2301.0, -2181
2019-03-30 10:57:00, 2326.0, -2193
2019-03-30 10:58:00, 2271.0, -2176
2019-03-30 10:59:00, 2211.0, -2086
2019-03-30 11:00:00, 2181.0, -2043
2019-03-30 11:01:00, 2294.0, -2157
2019-03-30 11:02:00, 2291.0, -2171
2019-03-30 11:03:00, 2150.0, -2023
2019-03-30 11:04:00, 2254.0, -2124
2019-03-30 11:05:00, 2365.0, -2242
2019-03-30 11:06:00, 2355.0, -2261
2019-03-30 11:07:00, 2322.0, -2179
2019-03-30 11:08:00, 2346.0, -2218
2019-03-30 11:09:00, 2337.0, -2255
2019-03-30 11:10:00, 2372.0, -2237
2019-03-30 11:11:00, 2322.0, -2212
2019-03-30 11:12:00, 2336.0, -2217
2019-03-30 11:13:00, 2277.0, -2155
2019-03-30 11:14:00, 2276.0, -2085
2019-03-30 11:15:00, 2297.0, -2123
2019-03-30 11:16:00, 2262.0, -2089
2019-03-30 11:17:00, 2293.0, -2088
2019-03-30 11:18:00, 2302.0, -2097
2019-03-30 11:19:00, 2270.0, -2066
2019-03-30 11:20:00, 2179.0, -2002
2019-03-30 11:21:00, 2202.0, -2053
2019-03-30 11:22:00, 2217.0, -2086
2019-03-30 11:23:00, 2236.0, -2111
2019-03-30 11:24:00, 2381.0, -2234
2019-03-30 11:25:00, 2299.0, -2209
2019-03-30 11:26:00, 1387.0, -1233
2019-03-30 11:27:00, 1914.0, -1785
2019-03-30 11:28:00, 2079.0, -1995
2019-03-30 11:29:00, 2169.0, -2066
2019-03-30 11:30:00, 2345.0, -2174
2019-03-30 11:31:00, 2140.0, -2064
2019-03-30 11:32:00, 1750.0, -1616
2019-03-30 11:33:00, 2212.0, -2127
2019-03-30 11:34:00, 2531.0, -2431
2019-03-30 11:35:00, 1891.0, 18
2019-03-30 11:36:00, 2246.0, 2
2019-03-30 11:37:00, 1356.0, -7
2019-03-30 11:38:00, 2387.0, 7
2019-03-30 11:39:00, 1869.0, -1751
2019-03-30 11:40:00, 1225.0, -1095
2019-03-30 11:41:00, 2363.0, -2293
2019-03-30 11:42:00, 1022.0, -881
2019-03-30 11:43:00, 1679.0, -1543
2019-03-30 11:44:00, 2352.0, -2204
2019-03-30 11:45:00, 1705.0, -1569
2019-03-30 11:46:00, 1280.0, -1139
2019-03-30 11:47:00, 1596.0, -1508
2019-03-30 11:48:00, 1839.0, -1721
2019-03-30 11:49:00, 2111.0, -1972
2019-03-30 11:50:00, 2173.0, -2008
2019-03-30 11:51:00, 2430.0, -2299
2019-03-30 11:52:00, 2310.0, -2159
2019-03-30 11:53:00, 2382.0, -2242
2019-03-30 11:54:00, 2350.0, -2244
2019-03-30 11:55:00, 2363.0, -2253
2019-03-30 11:56:00, 2390.0, -2234
2019-03-30 11:57:00, 2389.0, -2240
2019-03-30 11:58:00, 2384.0, -2226
2019-03-30 11:59:00, 2288.0, -2139
2019-03-30 12:00:00, 2141.0, -1999
2019-03-30 12:01:00, 2054.0, -1897
2019-03-30 12:02:00, 2013.0, -1882
2019-03-30 12:03:00, 2033.0, -1902
2019-03-30 12:04:00, 2116.0, -1961
2019-03-30 12:05:00, 2094.0, -1969
2019-03-30 12:06:00, 2063.0, -1909
2019-03-30 12:07:00, 1958.0, -1814
2019-03-30 12:08:00, 1960.0, -1771
2019-03-30 12:09:00, 1853.0, -1712
2019-03-30 12:10:00, 1810.0, -1668
2019-03-30 12:11:00, 1805.0, -1642
2019-03-30 12:12:00, 1829.0, -1689
2019-03-30 12:13:00, 1747.0, -1581
2019-03-30 12:14:00, 1694.0, -1512
2019-03-30 12:15:00, 1689.0, -1531
2019-03-30 12:16:00, 1715.0, -1561
2019-03-30 12:17:00, 1751.0, -1554
2019-03-30 12:18:00, 1703.0, -1575
2019-03-30 12:19:00, 1721.0, -1583
2019-03-30 12:20:00, 1761.0, -1624
2019-03-30 12:21:00, 1753.0, -1612
2019-03-30 12:22:00, 1857.0, -1700
2019-03-30 12:23:00, 1934.0, -1783
2019-03-30 12:24:00, 1862.0, -1710
2019-03-30 12:25:00, 1960.0, -1802
2019-03-30 12:26:00, 2045.0, -1879
2019-03-30 12:27:00, 2060.0, -1889
2019-03-30 12:28:00, 1969.0, -1830
2019-03-30 12:29:00, 1941.0, -1788
2019-03-30 12:30:00, 1964.0, -1825
2019-03-30 12:31:00, 1959.0, -1828
2019-03-30 12:32:00, 2051.0, -1921
2019-03-30 12:33:00, 2044.0, -1916
2019-03-30 12:34:00, 2088.0, -1932
2019-03-30 12:35:00, 1919.0, -1819
2019-03-30 12:36:00, 1879.0, -21
2019-03-30 12:37:00, 1933.0, -14
2019-03-30 12:38:00, 1901.0, -10
2019-03-30 12:39:00, 1923.0, 34
2019-03-30 12:40:00, 1883.0, 17
2019-03-30 12:41:00, 1918.0, -1692
2019-03-30 12:42:00, 1952.0, -1732
2019-03-30 12:43:00, 1944.0, -1778
2019-03-30 12:44:00, 2036.0, -1821
2019-03-30 12:45:00, 2035.0, -1824
2019-03-30 12:46:00, 2005.0, -1863
2019-03-30 12:47:00, 1970.0, -1842
2019-03-30 12:48:00, 1952.0, -1794
2019-03-30 12:49:00, 1955.0, -1814
2019-03-30 12:50:00, 1953.0, -1806
2019-03-30 12:51:00, 1914.0, -1788
2019-03-30 12:52:00, 1505.0, -1363
2019-03-30 12:53:00, 1832.0, -1704
2019-03-30 12:54:00, 1824.0, -1689
2019-03-30 12:55:00, 1794.0, -1650
2019-03-30 12:56:00, 1837.0, -1712
2019-03-30 12:57:00, 1837.0, -1721
2019-03-30 12:58:00, 1898.0, -1780
2019-03-30 12:59:00, 1916.0, -1792
2019-03-30 13:00:00, 1929.0, -1782
2019-03-30 13:01:00, 1896.0, -1761
2019-03-30 13:02:00, 1920.0, -1779
2019-03-30 13:03:00, 1924.0, -1831
2019-03-30 13:04:00, 1870.0, -1764
2019-03-30 13:05:00, 1865.0, -1749
2019-03-30 13:06:00, 1888.0, -1748
2019-03-30 13:07:00, 1910.0, -1769
2019-03-30 13:08:00, 1996.0, -1864
2019-03-30 13:09:00, 2079.0, -1961
2019-03-30 13:10:00, 1544.0, -1392
2019-03-30 13:11:00, 1943.0, -1792
2019-03-30 13:12:00, 1874.0, -1737
2019-03-30 13:13:00, 1866.0, -1751
2019-03-30 13:14:00, 1409.0, -1226
2019-03-30 13:15:00, 1835.0, -1714
2019-03-30 13:16:00, 1802.0, -1710
2019-03-30 13:17:00, 1760.0, -1647
2019-03-30 13:18:00, 1722.0, -1597
2019-03-30 13:19:00, 1762.0, -1637
2019-03-30 13:20:00, 1803.0, -1698
2019-03-30 13:21:00, 1412.0, -1289
2019-03-30 13:22:00, 1112.0, -979
2019-03-30 13:23:00, 1691.0, -1543
2019-03-30 13:24:00, 1602.0, -1459
2019-03-30 13:25:00, 1697.0, -1554
2019-03-30 13:26:00, 1713.0, -1555
2019-03-30 13:27:00, 1551.0, -1410
2019-03-30 13:28:00, 1558.0, -1431
2019-03-30 13:29:00, 1600.0, -1464
2019-03-30 13:30:00, 1565.0, -1447
2019-03-30 13:31:00, 1570.0, -1428
2019-03-30 13:32:00, 1546.0, -1406
2019-03-30 13:33:00, 1582.0, -1440
2019-03-30 13:34:00, 1602.0, -1466
2019-03-30 13:35:00, 1598.0, -1473
2019-03-30 13:36:00, 1601.0, -1480
2019-03-30 13:37:00, 1613.0, -1467
2019-03-30 13:38:00, 1650.0, -1539
2019-03-30 13:39:00, 1359.0, -1245
2019-03-30 13:40:00, 1652.0, -1513
2019-03-30 13:41:00, 1637.0, -1504
2019-03-30 13:42:00, 818.0, -661
2019-03-30 13:43:00, 1116.0, -1028
2019-03-30 13:44:00, 1476.0, -1332
2019-03-30 13:45:00, 1226.0, -1122
2019-03-30 13:46:00, 1536.0, -1423
2019-03-30 13:47:00, 1532.0, -1419
2019-03-30 13:48:00, 1212.0, -1088
2019-03-30 13:49:00, 1330.0, -1184
2019-03-30 13:50:00, 1262.0, -1132
2019-03-30 13:51:00, 676.0, -553
2019-03-30 13:52:00, 1386.0, -5
2019-03-30 13:53:00, 1374.0, -19
2019-03-30 13:54:00, 1360.0, -4
2019-03-30 13:55:00, 1364.0, -3
2019-03-30 13:56:00, 1148.0, 1
2019-03-30 13:57:00, 621.0, -6
2019-03-30 13:58:00, 660.0, 19
2019-03-30 13:59:00, 980.0, -28
2019-03-30 14:00:00, 1284.0, -32
2019-03-30 14:01:00, 802.0, -635
2019-03-30 14:02:00, 706.0, -563
2019-03-30 14:03:00, 1188.0, -1032
2019-03-30 14:04:00, 1446.0, -1237
2019-03-30 14:05:00, 1460.0, -1250
2019-03-30 14:06:00, 1435.0, -1236
2019-03-30 14:07:00, 1416.0, -1207
2019-03-30 14:08:00, 1396.0, -1162
2019-03-30 14:09:00, 869.0, -669
2019-03-30 14:10:00, 1238.0, -1114
2019-03-30 14:11:00, 1169.0, -1024
2019-03-30 14:12:00, 1054.0, -924
2019-03-30 14:13:00, 781.0, -643
2019-03-30 14:14:00, 674.0, -532
2019-03-30 14:15:00, 622.0, -466
2019-03-30 14:16:00, 668.0, -503
2019-03-30 14:17:00, 703.0, -573
2019-03-30 14:18:00, 896.0, -794
2019-03-30 14:19:00, 921.0, -802
2019-03-30 14:20:00, 812.0, -662
2019-03-30 14:21:00, 728.0, -604
2019-03-30 14:22:00, 716.0, -578
2019-03-30 14:23:00, 723.0, -597
2019-03-30 14:24:00, 704.0, -555
2019-03-30 14:25:00, 700.0, -551
2019-03-30 14:26:00, 695.0, -550
2019-03-30 14:27:00, 816.0, -666
2019-03-30 14:28:00, 714.0, -587
2019-03-30 14:29:00, 671.0, -521
2019-03-30 14:30:00, 575.0, -473
2019-03-30 14:31:00, 608.0, -461
2019-03-30 14:32:00, 530.0, -387
2019-03-30 14:33:00, 490.0, -330
2019-03-30 14:34:00, 460.0, -332
2019-03-30 14:35:00, 455.0, -302
2019-03-30 14:36:00, 424.0, -266
2019-03-30 14:37:00, 404.0, -266
2019-03-30 14:38:00, 399.0, -263
2019-03-30 14:39:00, 400.0, -255
2019-03-30 14:40:00, 430.0, -288
2019-03-30 14:41:00, 415.0, -299
2019-03-30 14:42:00, 467.0, -290
2019-03-30 14:43:00, 835.0, -692
2019-03-30 14:44:00, 1033.0, -905
2019-03-30 14:45:00, 1008.0, -873
2019-03-30 14:46:00, 1032.0, -891
2019-03-30 14:47:00, 1014.0, -878
2019-03-30 14:48:00, 1056.0, -905
2019-03-30 14:49:00, 1016.0, -888
2019-03-30 14:50:00, 1018.0, -868
2019-03-30 14:51:00, 1006.0, -864
2019-03-30 14:52:00, 980.0, -841
2019-03-30 14:53:00, 951.0, -822
2019-03-30 14:54:00, 922.0, -786
2019-03-30 14:55:00, 900.0, -770
2019-03-30 14:56:00, 878.0, -748
2019-03-30 14:57:00, 896.0, -767
2019-03-30 14:58:00, 892.0, -755
2019-03-30 14:59:00, 834.0, -701
2019-03-30 15:00:00, 852.0, -706
2019-03-30 15:01:00, 830.0, -691
2019-03-30 15:02:00, 804.0, -662
2019-03-30 15:03:00, 809.0, -671
2019-03-30 15:04:00, 846.0, -734
2019-03-30 15:05:00, 856.0, -726
2019-03-30 15:06:00, 815.0, -674
2019-03-30 15:07:00, 789.0, -641
2019-03-30 15:08:00, 750.0, -615
2019-03-30 15:09:00, 742.0, -602
2019-03-30 15:10:00, 736.0, -13
2019-03-30 15:11:00, 763.0, 0
2019-03-30 15:12:00, 766.0, 1
2019-03-30 15:13:00, 758.0, -14
2019-03-30 15:14:00, 733.0, -1
2019-03-30 15:15:00, 707.0, -8
2019-03-30 15:16:00, 713.0, -13
2019-03-30 15:17:00, 690.0, -5
2019-03-30 15:18:00, 687.0, -11
2019-03-30 15:19:00, 703.0, -3
2019-03-30 15:20:00, 712.0, -18
2019-03-30 15:21:00, 668.0, -15
2019-03-30 15:22:00, 673.0, -22
2019-03-30 15:23:00, 696.0, 28
2019-03-30 15:24:00, 667.0, -5
2019-03-30 15:25:00, 645.0, -11
2019-03-30 15:26:00, 683.0, 14
2019-03-30 15:27:00, 660.0, -476
2019-03-30 15:28:00, null, null
2019-03-30 15:29:00, 663.0, -396
2019-03-30 15:30:00, 595.0, -391
2019-03-30 15:31:00, 587.0, -393
2019-03-30 15:32:00, 571.0, -320
2019-03-30 15:33:00, 542.0, -338
2019-03-30 15:34:00, 518.0, -329
2019-03-30 15:35:00, 452.0, -353
2019-03-30 15:36:00, 469.0, -323
2019-03-30 15:37:00, 465.0, -317
2019-03-30 15:38:00, 442.0, -295
2019-03-30 15:39:00, 439.0, -286
2019-03-30 15:40:00, 397.0, -245
2019-03-30 15:41:00, 368.0, -227
2019-03-30 15:42:00, 374.0, -227
2019-03-30 15:43:00, 364.0, -213
2019-03-30 15:44:00, 348.0, -209
2019-03-30 15:45:00, 315.0, -197
2019-03-30 15:46:00, 343.0, -191
2019-03-30 15:47:00, 323.0, -178
2019-03-30 15:48:00, 305.0, -175
2019-03-30 15:49:00, 312.0, -169
2019-03-30 15:50:00, 312.0, -164
2019-03-30 15:51:00, 308.0, -162
2019-03-30 15:52:00, 303.0, -162
2019-03-30 15:53:00, 302.0, -156
2019-03-30 15:54:00, 301.0, -158
2019-03-30 15:55:00, 297.0, -150
2019-03-30 15:56:00, 296.0, -147
2019-03-30 15:57:00, 282.0, -127
2019-03-30 15:58:00, 275.0, -131
2019-03-30 15:59:00, 269.0, -125
2019-03-30 16:00:00, 263.0, -118
2019-03-30 16:01:00, 268.0, -123
2019-03-30 16:02:00, 278.0, -124
2019-03-30 16:03:00, 278.0, -129
2019-03-30 16:04:00, 268.0, -118
2019-03-30 16:05:00, 262.0, -117
2019-03-30 16:06:00, 258.0, -108
2019-03-30 16:07:00, 249.0, -106
2019-03-30 16:08:00, 249.0, -109
2019-03-30 16:09:00, 246.0, -104
2019-03-30 16:10:00, 247.0, -102
2019-03-30 16:11:00, 246.0, -98
2019-03-30 16:12:00, 242.0, -98
2019-03-30 16:13:00, 234.0, -91
2019-03-30 16:14:00, 233.0, -89
2019-03-30 16:15:00, 229.0, -81
2019-03-30 16:16:00, 224.0, -76
2019-03-30 16:17:00, 214.0, -78
2019-03-30 16:18:00, 219.0, -72
2019-03-30 16:19:00, 218.0, -65
2019-03-30 16:20:00, 217.0, -66
2019-03-30 16:21:00, 207.0, -61
2019-03-30 16:22:00, 202.0, -51
2019-03-30 16:23:00, 198.0, -64
2019-03-30 16:24:00, 199.0, -3
2019-03-30 16:25:00, 205.0, -13
2019-03-30 16:26:00, 206.0, -10
2019-03-30 16:27:00, 210.0, -3
2019-03-30 16:28:00, 205.0, -14
2019-03-30 16:29:00, 225.0, -9
2019-03-30 16:30:00, 231.0, -7
2019-03-30 16:31:00, 236.0, -13
2019-03-30 16:32:00, 229.0, -12
2019-03-30 16:33:00, 228.0, -14
2019-03-30 16:34:00, 228.0, -7
2019-03-30 16:35:00, 227.0, -15
2019-03-30 16:36:00, 217.0, -6
2019-03-30 16:37:00, 225.0, -7
2019-03-30 16:38:00, 223.0, -13
2019-03-30 16:39:00, 228.0, -9
2019-03-30 16:40:00, 228.0, -14
2019-03-30 16:41:00, 224.0, -7
2019-03-30 16:42:00, 228.0, -6
2019-03-30 16:43:00, 224.0, -18
2019-03-30 16:44:00, 235.0, -16
2019-03-30 16:45:00, 225.0, -21
2019-03-30 16:46:00, 227.0, -16
2019-03-30 16:47:00, 221.0, 0
2019-03-30 16:48:00, 221.0, -6
2019-03-30 16:49:00, 225.0, -10
2019-03-30 16:50:00, 224.0, 16
2019-03-30 16:51:00, 238.0, 8
2019-03-30 16:52:00, 238.0, 18
2019-03-30 16:53:00, 238.0, 14
2019-03-30 16:54:00, 236.0, 22
2019-03-30 16:55:00, 214.0, 17
2019-03-30 16:56:00, 211.0, 22
2019-03-30 16:57:00, 208.0, -5
2019-03-30 16:58:00, 209.0, -7
2019-03-30 16:59:00, 192.0, -8
2019-03-30 17:00:00, 193.0, -10
2019-03-30 17:01:00, 198.0, -12
2019-03-30 17:02:00, 199.0, -11
2019-03-30 17:03:00, 185.0, -12
2019-03-30 17:04:00, 182.0, -15
2019-03-30 17:05:00, 174.0, -11
2019-03-30 17:06:00, 174.0, -9
2019-03-30 17:07:00, 174.0, -9
2019-03-30 17:08:00, 170.0, -7
2019-03-30 17:09:00, 174.0, -8
2019-03-30 17:10:00, 194.0, -12
2019-03-30 17:11:00, 200.0, -16
2019-03-30 17:12:00, 220.0, -14
2019-03-30 17:13:00, 213.0, -13
2019-03-30 17:14:00, 206.0, -8
2019-03-30 17:15:00, 218.0, -14
2019-03-30 17:16:00, 219.0, -4
2019-03-30 17:17:00, 238.0, -7
2019-03-30 17:18:00, 244.0, -13
2019-03-30 17:19:00, 248.0, -12
2019-03-30 17:20:00, 250.0, -7
2019-03-30 17:21:00, 218.0, -4
2019-03-30 17:22:00, 191.0, -6
2019-03-30 17:23:00, 173.0, -15
2019-03-30 17:24:00, 156.0, -3
2019-03-30 17:25:00, 139.0, 14
2019-03-30 17:26:00, 140.0, 20
2019-03-30 17:27:00, 135.0, 30
2019-03-30 17:28:00, 128.0, 29
2019-03-30 17:29:00, 125.0, 42
2019-03-30 17:30:00, 123.0, 31
2019-03-30 17:31:00, 119.0, 46
2019-03-30 17:32:00, 108.0, 55
2019-03-30 17:33:00, 107.0, 65
2019-03-30 17:34:00, 104.0, 86
2019-03-30 17:35:00, 98.0, 89
2019-03-30 17:36:00, 99.0, 81
2019-03-30 17:37:00, 102.0, 75
2019-03-30 17:38:00, 108.0, 47
2019-03-30 17:39:00, 108.0, 47
2019-03-30 17:40:00, 105.0, 63
