Date,Solar,Grid IE,Pilot,Charge Power,Min Charge Power,State,Smoothed Available,Live Power,Smoother Live Power,Shapper Max Power
17/12/2023 13:57:11,0,0,0,0,1440,254,0,8353,8353,5000
17/12/2023 13:57:12,0,0,0,0,1440,254,0,8353,8353,5000
17/12/2023 13:57:13,0,0,0,0,1440,254,0,8353,8353,5000
17/12/2023 13:57:14,0,0,0,0,1440,254,0,8353,8353,5000
17/12/2023 13:57:15,0,0,0,0,1440,254,0,8353,8353,5000
17/12/2023 13:57:16,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:17,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:18,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:19,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:20,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:21,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:22,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:23,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:24,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:25,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:26,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:27,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:28,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:29,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:30,0,0,0,0,1440,254,0,8366,8366,5000
17/12/2023 13:57:31,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:32,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:33,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:34,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:35,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:36,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:37,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:38,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:39,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:40,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:41,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:42,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:43,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:44,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:45,0,0,0,0,1440,254,0,8369,8369,5000
17/12/2023 13:57:46,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:47,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:48,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:49,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:50,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:51,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:52,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:53,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:54,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:55,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:56,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:57,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:58,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:57:59,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:58:00,0,0,0,0,1440,254,0,8386,8386,5000
17/12/2023 13:58:01,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:02,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:03,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:04,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:05,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:06,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:07,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:08,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:09,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:10,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:11,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:12,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:13,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:14,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:15,0,0,0,0,1440,254,0,8388,8388,5000
17/12/2023 13:58:16,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:17,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:18,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:19,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:20,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:21,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:22,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:23,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:24,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:25,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:26,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:27,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:28,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:29,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:30,0,0,0,0,1440,254,0,7825,7825,5000
17/12/2023 13:58:31,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:32,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:33,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:34,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:35,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:36,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:37,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:38,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:39,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:40,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:41,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:42,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:43,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:44,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:45,0,0,0,0,1440,254,0,8227,8227,5000
17/12/2023 13:58:46,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:47,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:48,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:49,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:50,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:51,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:52,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:53,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:54,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:55,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:56,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:57,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:58,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:58:59,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:59:00,0,0,0,0,1440,254,0,8352,8352,5000
17/12/2023 13:59:01,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:02,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:03,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:04,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:05,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:06,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:07,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:08,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:09,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:10,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:11,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:12,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:13,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:14,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:15,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 13:59:16,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:17,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:18,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:19,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:20,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:21,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:22,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:23,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:24,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:25,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:26,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:27,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:28,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:29,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:30,0,0,0,0,1440,254,0,8359,8359,5000
17/12/2023 13:59:31,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:32,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:33,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:34,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:35,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:36,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:37,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:38,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:39,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:40,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:41,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:42,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:43,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:44,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:45,0,0,0,0,1440,254,0,8363,8363,5000
17/12/2023 13:59:46,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:47,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:48,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:49,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:50,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:51,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:52,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:53,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:54,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:55,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:56,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:57,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:58,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 13:59:59,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 14:00:00,0,0,0,0,1440,254,0,8355,8355,5000
17/12/2023 14:00:01,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:02,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:03,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:04,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:05,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:06,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:07,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:08,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:09,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:10,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:11,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:12,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:13,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:14,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:15,0,0,0,0,1440,254,0,8354,8354,5000
17/12/2023 14:00:16,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:17,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:18,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:19,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:20,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:21,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:22,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:23,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:24,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:25,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:26,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:27,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:28,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:29,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:30,0,0,0,0,1440,254,0,8361,8361,5000
17/12/2023 14:00:31,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:32,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:33,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:34,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:35,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:36,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:37,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:38,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:39,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:40,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:41,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:42,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:43,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:44,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:45,0,0,0,0,1440,254,0,8371,8371,5000
17/12/2023 14:00:46,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:47,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:48,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:49,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:50,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:51,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:52,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:53,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:54,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:55,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:56,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:57,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:58,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:00:59,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:01:00,0,0,0,0,1440,254,0,8364,8364,5000
17/12/2023 14:01:01,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:02,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:03,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:04,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:05,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:06,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:07,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:08,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:09,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:10,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:11,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:12,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:13,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:14,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:15,0,0,0,0,1440,254,0,8381,8381,5000
17/12/2023 14:01:16,0,0,0,0,1440,254,0,8128,8128,5000
17/12/2023 14:01:17,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:18,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:19,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:20,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:21,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:22,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:23,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:24,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:25,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:26,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:27,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:28,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:29,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:30,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:31,0,0,0,0,1440,254,0,7982,7982,5000
17/12/2023 14:01:32,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:33,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:34,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:35,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:36,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:37,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:38,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:39,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:40,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:41,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:42,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:43,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:44,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:45,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:46,0,0,0,0,1440,254,0,8074,8074,5000
17/12/2023 14:01:47,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:01:48,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:01:49,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:01:50,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:01:51,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:01:52,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:01:53,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:01:54,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:01:55,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:01:56,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:01:57,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:01:58,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:01:59,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:02:00,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:02:01,0,0,0,0,1440,254,0,8329,8329,5000
17/12/2023 14:02:02,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:03,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:04,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:05,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:06,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:07,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:08,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:09,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:10,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:11,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:12,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:13,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:14,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:15,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:16,0,0,0,0,1440,254,0,8330,8330,5000
17/12/2023 14:02:17,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:18,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:19,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:20,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:21,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:22,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:23,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:24,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:25,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:26,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:27,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:28,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:29,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:30,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:31,0,0,0,0,1440,254,0,8331,8331,5000
17/12/2023 14:02:32,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:33,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:34,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:35,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:36,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:37,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:38,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:39,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:40,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:41,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:42,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:43,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:44,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:45,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:46,0,0,0,0,1440,254,0,8343,8343,5000
17/12/2023 14:02:47,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:02:48,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:02:49,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:02:50,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:02:51,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:02:52,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:02:53,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:02:54,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:02:55,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:02:56,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:02:57,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:02:58,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:02:59,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:03:00,0,0,0,0,1440,254,0,8308,8308,5000
17/12/2023 14:03:01,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:02,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:03,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:04,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:05,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:06,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:07,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:08,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:09,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:10,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:11,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:12,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:13,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:14,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:15,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:16,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:17,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:18,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:19,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:20,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:21,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:22,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:23,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:24,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:25,0,0,0,0,1440,254,0,8320,8320,5000
17/12/2023 14:03:26,0,0,0,0,1440,254,0,8320,8320,5000
